;Sentiment;Text Tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
95;0;Sinyal macam apa ini? Ping game aja segede itu. Sinyalnya seperti tai. <PROVIDER_NAME> ;sinyal macam apa ini ping game aja segede itu sinyalnya seperti tai provider_name;['sinyal', 'macam', 'apa', 'ini', 'ping', 'game', 'aja', 'segede', 'itu', 'sinyalnya', 'seperti', 'tai', 'provider_name'];['sinyal', 'macam', 'apa', 'ini', 'ping', 'game', 'saja', 'segede', 'itu', 'sinyalnya', 'seperti', 'tai', 'provider_name'];['sinyal', 'ping', 'game', 'segede', 'sinyalnya', 'tai', 'provider_name'];sinyal ping game segede sinyalnya tai provider_name;sinyal ping game gede sinyal tai provider name
96;1;lebih baik <PROVIDER_NAME> ;lebih baik provider_name;['lebih', 'baik', 'provider_name'];['lebih', 'baik', 'provider_name'];['provider_name'];provider_name;provider name
97;0;Malas banget yang 12Gb jadi 6Gb <PROVIDER_NAME> masalahnya harga sama mahalnya - jaringannya sama dan free YouTubenya gak terpakai jamnya hadeh;malas banget yang 1 2 gb jadi 6 gb provider_name masalahnya harga sama mahalnya jaringannya sama dan free youtubenya gak terpakai jamnya hadeh;['malas', 'banget', 'yang', '1', '2', 'gb', 'jadi', '6', 'gb', 'provider_name', 'masalahnya', 'harga', 'sama', 'mahalnya', 'jaringannya', 'sama', 'dan', 'free', 'youtubenya', 'gak', 'terpakai', 'jamnya', 'hadeh'];['malas', 'banget', 'yang', '1', '2', 'gb', 'jadi', '6', 'gb', 'provider_name', 'masalahnya', 'harga', 'sama', 'mahalnya', 'jaringannya', 'sama', 'dan', 'free', 'youtubenya', 'tidak', 'terpakai', 'jamnya', 'hadeh'];['malas', 'banget', '1', '2', 'gb', '6', 'gb', 'provider_name', 'harga', 'mahalnya', 'jaringannya', 'free', 'youtubenya', 'terpakai', 'jamnya', 'hadeh'];malas banget 1 2 gb 6 gb provider_name harga mahalnya jaringannya free youtubenya terpakai jamnya hadeh;malas banget 1 2 gb 6 gb provider name harga mahal jaring free youtubenya pakai jam hadeh
98;1;Yang gratisan memang menyenangkan <PROVIDER_NAME> <PRODUCT_NAME> <PRODUCT_NAME> #kuotagratis <URL> ;yang gratisan memang menyenangkan provider_name product_name product_name hashtag kuota gratis hashtag allcaps url allcaps;['yang', 'gratisan', 'memang', 'menyenangkan', 'provider_name', 'product_name', 'product_name', 'hashtag', 'kuota', 'gratis', 'hashtag', 'allcaps', 'url', 'allcaps'];['yang', 'gratisan', 'memang', 'menyenangkan', 'provider_name', 'product_name', 'product_name', 'hashtag', 'kuota', 'gratis', 'hashtag', 'allcaps', 'url', 'allcaps'];['gratisan', 'menyenangkan', 'provider_name', 'product_name', 'product_name', 'hashtag', 'kuota', 'gratis', 'hashtag', 'allcaps', 'url', 'allcaps'];gratisan menyenangkan provider_name product_name product_name hashtag kuota gratis hashtag allcaps url allcaps;gratis senang provider name product name product name hashtag kuota gratis hashtag allcaps url allcaps
99;1;Pindah provider saja kali ya buat internetan #kuning lemot... Dengar dari teman si #biru lebih bagus <PROVIDER_NAME> <PROVIDER_NAME>;pindah provider saja kali ya buat internetan hashtag kuning hashtag lemot repeated dengar dari teman si hashtag biru hashtag lebih bagus provider_name provider_name;['pindah', 'provider', 'saja', 'kali', 'ya', 'buat', 'internetan', 'hashtag', 'kuning', 'hashtag', 'lemot', 'repeated', 'dengar', 'dari', 'teman', 'si', 'hashtag', 'biru', 'hashtag', 'lebih', 'bagus', 'provider_name', 'provider_name'];['pindah', 'provider', 'saja', 'kali', 'iya', 'buat', 'internetan', 'hashtag', 'kuning', 'hashtag', 'lemot', 'repeated', 'dengar', 'dari', 'teman', 'sih', 'hashtag', 'biru', 'hashtag', 'lebih', 'bagus', 'provider_name', 'provider_name'];['pindah', 'provider', 'kali', 'iya', 'internetan', 'hashtag', 'kuning', 'hashtag', 'lemot', 'repeated', 'dengar', 'teman', 'sih', 'hashtag', 'biru', 'hashtag', 'bagus', 'provider_name', 'provider_name'];pindah provider kali iya internetan hashtag kuning hashtag lemot repeated dengar teman sih hashtag biru hashtag bagus provider_name provider_name;pindah provider kali iya internetan hashtag kuning hashtag lot repeated dengar teman sih hashtag biru hashtag bagus provider name provider name
100;0;tolong lakukan reset di nomor saya  Jaringan lemah, memakan waktu lama untuk open page web #LEMOT #JARINGAN #LTE <PROVIDER_NAME> <PROVIDER_NAME>;tolong lakukan reset di nomor saya jaringan lemah memakan waktu lama untuk open page web hashtag lemot hashtag hashtag jaringan hashtag hashtag lte hashtag provider_name provider_name;['tolong', 'lakukan', 'reset', 'di', 'nomor', 'saya', 'jaringan', 'lemah', 'memakan', 'waktu', 'lama', 'untuk', 'open', 'page', 'web', 'hashtag', 'lemot', 'hashtag', 'hashtag', 'jaringan', 'hashtag', 'hashtag', 'lte', 'hashtag', 'provider_name', 'provider_name'];['tolong', 'lakukan', 'reset', 'di', 'nomor', 'saya', 'jaringan', 'lemah', 'memakan', 'waktu', 'lama', 'untuk', 'open', 'page', 'web', 'hashtag', 'lemot', 'hashtag', 'hashtag', 'jaringan', 'hashtag', 'hashtag', 'lte', 'hashtag', 'provider_name', 'provider_name'];['tolong', 'lakukan', 'reset', 'nomor', 'jaringan', 'lemah', 'memakan', 'open', 'page', 'web', 'hashtag', 'lemot', 'hashtag', 'hashtag', 'jaringan', 'hashtag', 'hashtag', 'lte', 'hashtag', 'provider_name', 'provider_name'];tolong lakukan reset nomor jaringan lemah memakan open page web hashtag lemot hashtag hashtag jaringan hashtag hashtag lte hashtag provider_name provider_name;tolong laku reset nomor jaring lemah makan open page web hashtag lot hashtag hashtag jaring hashtag hashtag lte hashtag provider name provider name
101;1;<PROVIDER_NAME> <PROVIDER_NAME> yg semakin kekinian bikin keki.;provider_name provider_name yg semakin kekinian bikin keki;['provider_name', 'provider_name', 'yg', 'semakin', 'kekinian', 'bikin', 'keki'];['provider_name', 'provider_name', 'yang', 'semakin', 'kekinian', 'membuat', 'keki'];['provider_name', 'provider_name', 'kekinian', 'keki'];provider_name provider_name kekinian keki;provider name provider name kini keki
102;1;kecepatan internet di ciwidey segini...  mantap <PROVIDER_NAME> #4glte <USER_MENTION> <URL> …;kecepatan internet di ciwidey segini repeated mantap provider_name hashtag 4 glte hashtag user_mention allcaps url allcaps;['kecepatan', 'internet', 'di', 'ciwidey', 'segini', 'repeated', 'mantap', 'provider_name', 'hashtag', '4', 'glte', 'hashtag', 'user_mention', 'allcaps', 'url', 'allcaps'];['kecepatan', 'internet', 'di', 'ciwidey', 'segini', 'repeated', 'mantap', 'provider_name', 'hashtag', '4', 'glte', 'hashtag', 'user_mention', 'allcaps', 'url', 'allcaps'];['kecepatan', 'internet', 'ciwidey', 'segini', 'repeated', 'mantap', 'provider_name', 'hashtag', '4', 'glte', 'hashtag', 'user_mention', 'allcaps', 'url', 'allcaps'];kecepatan internet ciwidey segini repeated mantap provider_name hashtag 4 glte hashtag user_mention allcaps url allcaps;cepat internet ciwidey gin repeated mantap provider name hashtag 4 glte hashtag user mention allcaps url allcaps
103;0;Jaringan 4g <PROVIDER_NAME> di cimahi kenapa yah,  kok lambat ?, sudah 4 hari ini.  Tapi kalo di kota bandung lancar jaya.. ;jaringan 4 provider_name di cimahi kenapa yah kok lambat sudah number hari ini tapi kalo di kota bandung lancar jaya repeated;['jaringan', '4', 'provider_name', 'di', 'cimahi', 'kenapa', 'yah', 'kok', 'lambat', 'sudah', 'number', 'hari', 'ini', 'tapi', 'kalo', 'di', 'kota', 'bandung', 'lancar', 'jaya', 'repeated'];['jaringan', '4', 'provider_name', 'di', 'cimahi', 'kenapa', 'yah', 'kok', 'lambat', 'sudah', 'number', 'hari', 'ini', 'tapi', 'kalau', 'di', 'kota', 'bandung', 'lancar', 'jaya', 'repeated'];['jaringan', '4', 'provider_name', 'cimahi', 'yah', 'lambat', 'number', 'kota', 'bandung', 'lancar', 'jaya', 'repeated'];jaringan 4 provider_name cimahi yah lambat number kota bandung lancar jaya repeated;jaring 4 provider name cimahi yah lambat number kota bandung lancar jaya repeated
104;0;<PROVIDER_NAME> parah, cuma bisa di 3G <PROVIDER_NAME> <PROVIDER_NAME>;provider_name parah cuma bisa di 3 provider_name provider_name;['provider_name', 'parah', 'cuma', 'bisa', 'di', '3', 'provider_name', 'provider_name'];['provider_name', 'parah', 'cuma', 'bisa', 'di', '3', 'provider_name', 'provider_name'];['provider_name', 'parah', '3', 'provider_name', 'provider_name'];provider_name parah 3 provider_name provider_name;provider name parah 3 provider name provider name
105;0;<PROVIDER_NAME> Koneksi 4G rasa GPRS <PROVIDER_NAME> ;provider_name koneksi 4 rasa allcaps gprs allcaps provider_name;['provider_name', 'koneksi', '4', 'rasa', 'allcaps', 'gprs', 'allcaps', 'provider_name'];['provider_name', 'koneksi', '4', 'rasa', 'allcaps', 'gprs', 'allcaps', 'provider_name'];['provider_name', 'koneksi', '4', 'allcaps', 'gprs', 'allcaps', 'provider_name'];provider_name koneksi 4 allcaps gprs allcaps provider_name;provider name koneksi 4 allcaps gprs allcaps provider name
106;0;Kapan nih akses data di kecamatan cisewu kabupaten garut bisa 4G;kapan nih akses data di kecamatan cisewu kabupaten garut bisa 4;['kapan', 'nih', 'akses', 'data', 'di', 'kecamatan', 'cisewu', 'kabupaten', 'garut', 'bisa', '4'];['kapan', 'ini', 'akses', 'data', 'di', 'kecamatan', 'cisewu', 'kabupaten', 'garut', 'bisa', '4'];['akses', 'data', 'kecamatan', 'cisewu', 'kabupaten', 'garut', '4'];akses data kecamatan cisewu kabupaten garut 4;akses data camat cisewu kabupaten garut 4
107;0;<PROVIDER_NAME> <PROVIDER_NAME>4GLTE <PROVIDER_NAME> #BOGOR #AREA  <URL> … UDAH 3 BULAN TIDAK ADA TANGGAPAN YG JELAS ;provider_name provider_name 4 glte provider_name hashtag bogor hashtag hashtag area hashtag allcaps url allcaps allcaps udah allcaps number allcaps bulan tidak ada tanggapan yg jelas allcaps;['provider_name', 'provider_name', '4', 'glte', 'provider_name', 'hashtag', 'bogor', 'hashtag', 'hashtag', 'area', 'hashtag', 'allcaps', 'url', 'allcaps', 'allcaps', 'udah', 'allcaps', 'number', 'allcaps', 'bulan', 'tidak', 'ada', 'tanggapan', 'yg', 'jelas', 'allcaps'];['provider_name', 'provider_name', '4', 'glte', 'provider_name', 'hashtag', 'bogor', 'hashtag', 'hashtag', 'area', 'hashtag', 'allcaps', 'url', 'allcaps', 'allcaps', 'sudah', 'allcaps', 'number', 'allcaps', 'bulan', 'tidak', 'ada', 'tanggapan', 'yang', 'jelas', 'allcaps'];['provider_name', 'provider_name', '4', 'glte', 'provider_name', 'hashtag', 'bogor', 'hashtag', 'hashtag', 'area', 'hashtag', 'allcaps', 'url', 'allcaps', 'allcaps', 'allcaps', 'number', 'allcaps', 'tanggapan', 'allcaps'];provider_name provider_name 4 glte provider_name hashtag bogor hashtag hashtag area hashtag allcaps url allcaps allcaps allcaps number allcaps tanggapan allcaps;provider name provider name 4 glte provider name hashtag bogor hashtag hashtag area hashtag allcaps url allcaps allcaps allcaps number allcaps tanggap allcaps
108;0;tidak direkomendasikan, baru coba paket <PROVIDER_NAME> mingguan, tes pakai twitter 30menit pulsa terus berkurang, langsung unreg. <PROVIDER_NAME>;tidak direkomendasikan baru coba paket provider_name mingguan tes pakai twitter 3 0 menit pulsa terus berkurang langsung unreg provider_name;['tidak', 'direkomendasikan', 'baru', 'coba', 'paket', 'provider_name', 'mingguan', 'tes', 'pakai', 'twitter', '3', '0', 'menit', 'pulsa', 'terus', 'berkurang', 'langsung', 'unreg', 'provider_name'];['tidak', 'direkomendasikan', 'baru', 'coba', 'paket', 'provider_name', 'mingguan', 'tes', 'pakai', 'twitter', '3', '0', 'menit', 'pulsa', 'terus', 'berkurang', 'langsung', 'unreg', 'provider_name'];['direkomendasikan', 'coba', 'paket', 'provider_name', 'mingguan', 'tes', 'pakai', 'twitter', '3', '0', 'menit', 'pulsa', 'berkurang', 'langsung', 'unreg', 'provider_name'];direkomendasikan coba paket provider_name mingguan tes pakai twitter 3 0 menit pulsa berkurang langsung unreg provider_name;rekomendasi coba paket provider name minggu tes pakai twitter 3 0 menit pulsa kurang langsung unreg provider name
109;1;Nonton gratis dibayarin <PROVIDER_NAME> poin  <PROVIDER_NAME> <PROVIDER_NAME>poin ;nonton gratis dibayarin provider_name poin provider_name provider_name poin;['nonton', 'gratis', 'dibayarin', 'provider_name', 'poin', 'provider_name', 'provider_name', 'poin'];['nonton', 'gratis', 'dibayarin', 'provider_name', 'poin', 'provider_name', 'provider_name', 'poin'];['nonton', 'gratis', 'dibayarin', 'provider_name', 'poin', 'provider_name', 'provider_name', 'poin'];nonton gratis dibayarin provider_name poin provider_name provider_name poin;nonton gratis dibayarin provider name poin provider name provider name poin
110;1;Belum lama pakai <PROVIDER_NAME>, alhamdulillah selalu bermanfaat sinyalnya. #gsm #handphone <PROVIDER_NAME> #Simpati;belum lama pakai provider_name alhamdulillah selalu bermanfaat sinyalnya hashtag gsm hashtag hashtag handphone hashtag provider_name hashtag simpati hashtag;['belum', 'lama', 'pakai', 'provider_name', 'alhamdulillah', 'selalu', 'bermanfaat', 'sinyalnya', 'hashtag', 'gsm', 'hashtag', 'hashtag', 'handphone', 'hashtag', 'provider_name', 'hashtag', 'simpati', 'hashtag'];['belum', 'lama', 'pakai', 'provider_name', 'syukur', 'selalu', 'bermanfaat', 'sinyalnya', 'hashtag', 'gsm', 'hashtag', 'hashtag', 'handphone', 'hashtag', 'provider_name', 'hashtag', 'simpati', 'hashtag'];['pakai', 'provider_name', 'syukur', 'bermanfaat', 'sinyalnya', 'hashtag', 'gsm', 'hashtag', 'hashtag', 'handphone', 'hashtag', 'provider_name', 'hashtag', 'simpati', 'hashtag'];pakai provider_name syukur bermanfaat sinyalnya hashtag gsm hashtag hashtag handphone hashtag provider_name hashtag simpati hashtag;pakai provider name syukur manfaat sinyal hashtag gsm hashtag hashtag handphone hashtag provider name hashtag simpati hashtag
111;1;Terimakasih <PROVIDER_NAME> <URL> ;terimakasih provider_name allcaps url allcaps;['terimakasih', 'provider_name', 'allcaps', 'url', 'allcaps'];['terimakasih', 'provider_name', 'allcaps', 'url', 'allcaps'];['terimakasih', 'provider_name', 'allcaps', 'url', 'allcaps'];terimakasih provider_name allcaps url allcaps;terimakasih provider name allcaps url allcaps
112;1;Makin mantap saja si <PROVIDER_NAME>. Sekali SMS tarifnya 300. ;makin mantap saja si provider_name sekali allcaps sms allcaps tarifnya number;['makin', 'mantap', 'saja', 'si', 'provider_name', 'sekali', 'allcaps', 'sms', 'allcaps', 'tarifnya', 'number'];['makin', 'mantap', 'saja', 'sih', 'provider_name', 'sekali', 'allcaps', 'sms', 'allcaps', 'tarifnya', 'number'];['mantap', 'sih', 'provider_name', 'allcaps', 'sms', 'allcaps', 'tarifnya', 'number'];mantap sih provider_name allcaps sms allcaps tarifnya number;mantap sih provider name allcaps sms allcaps tarif number
113;1;alhamdulillah sudah beres pakai <PROVIDER_NAME> <PROVIDER_NAME>, daripada nunggu konfirmasi <PROVIDER_NAME> yg gak akan pernah datang. #janji… <URL>;alhamdulillah sudah beres pakai provider_name provider_name daripada nunggu konfirmasi provider_name yg gak akan pernah datang hashtag janji hashtag allcaps url allcaps;['alhamdulillah', 'sudah', 'beres', 'pakai', 'provider_name', 'provider_name', 'daripada', 'nunggu', 'konfirmasi', 'provider_name', 'yg', 'gak', 'akan', 'pernah', 'datang', 'hashtag', 'janji', 'hashtag', 'allcaps', 'url', 'allcaps'];['syukur', 'sudah', 'selesai', 'pakai', 'provider_name', 'provider_name', 'daripada', 'nunggu', 'konfirmasi', 'provider_name', 'yang', 'tidak', 'akan', 'pernah', 'datang', 'hashtag', 'janji', 'hashtag', 'allcaps', 'url', 'allcaps'];['syukur', 'selesai', 'pakai', 'provider_name', 'provider_name', 'nunggu', 'konfirmasi', 'provider_name', 'hashtag', 'janji', 'hashtag', 'allcaps', 'url', 'allcaps'];syukur selesai pakai provider_name provider_name nunggu konfirmasi provider_name hashtag janji hashtag allcaps url allcaps;syukur selesai pakai provider name provider name nunggu konfirmasi provider name hashtag janji hashtag allcaps url allcaps
114;1;<PROVIDER_NAME> terimakasih <PROVIDER_NAME> akhirnya menang <PRODUCT_NAME> dari <PROVIDER_NAME>  #<PRODUCT_NAME> <PROVIDER_NAME> ;provider_name terimakasih provider_name akhirnya menang product_name dari provider_name product_name provider_name;['provider_name', 'terimakasih', 'provider_name', 'akhirnya', 'menang', 'product_name', 'dari', 'provider_name', 'product_name', 'provider_name'];['provider_name', 'terimakasih', 'provider_name', 'akhirnya', 'menang', 'product_name', 'dari', 'provider_name', 'product_name', 'provider_name'];['provider_name', 'terimakasih', 'provider_name', 'menang', 'product_name', 'provider_name', 'product_name', 'provider_name'];provider_name terimakasih provider_name menang product_name provider_name product_name provider_name;provider name terimakasih provider name menang product name provider name product name provider name
115;1;Asik juga kencang begini <PROVIDER_NAME> ;asik juga kencang begini provider_name;['asik', 'juga', 'kencang', 'begini', 'provider_name'];['asyik', 'juga', 'kencang', 'begini', 'provider_name'];['asyik', 'kencang', 'provider_name'];asyik kencang provider_name;asyik kencang provider name
116;1;Terimakasih ya <PROVIDER_NAME> gratis 4Gnya ayo buruan upgrade <PRODUCT_NAME>;terimakasih ya provider_name gratis 4 gnya ayo buruan upgrade product_name;['terimakasih', 'ya', 'provider_name', 'gratis', '4', 'gnya', 'ayo', 'buruan', 'upgrade', 'product_name'];['terimakasih', 'iya', 'provider_name', 'gratis', '4', 'gnya', 'ayo', 'buruan', 'upgrade', 'product_name'];['terimakasih', 'iya', 'provider_name', 'gratis', '4', 'gnya', 'ayo', 'buruan', 'upgrade', 'product_name'];terimakasih iya provider_name gratis 4 gnya ayo buruan upgrade product_name;terimakasih iya provider name gratis 4 gnya ayo buru upgrade product name
117;1;Upload video 1GB kurang dari 4 menit, memang mantab ini kecepatan <PROVIDER_NAME>;upload video 1 gb kurang dari number menit memang mantab ini kecepatan provider_name;['upload', 'video', '1', 'gb', 'kurang', 'dari', 'number', 'menit', 'memang', 'mantab', 'ini', 'kecepatan', 'provider_name'];['mengunggah', 'video', '1', 'gb', 'kurang', 'dari', 'number', 'menit', 'memang', 'bagus', 'ini', 'kecepatan', 'provider_name'];['mengunggah', 'video', '1', 'gb', 'number', 'menit', 'bagus', 'kecepatan', 'provider_name'];mengunggah video 1 gb number menit bagus kecepatan provider_name;unggah video 1 gb number menit bagus cepat provider name
